iso,name
alt,南阿尔泰文
af,南非荷兰文
bho,博杰普尔文
kr,卡努里文
cad,卡多文
kam,卡姆巴文
kaw,卡威文
xal,卡尔梅克文
kbd,卡巴尔达文
kaa,卡拉卡尔帕克文
krc,卡拉恰伊巴尔卡尔文
kab,卡比尔文
kac,卡琴文
krl,卡累利阿文
csb,卡舒文
kha,卡西文
luo,卢奥文
lg,卢干达文
rw,卢旺达文
lus,卢晒文
lb,卢森堡文
inh,印古什文
hi,印地文
id,印度尼西亚文
syr,叙利亚文
gu,古加拉提文
egy,古埃及文
grc,古希腊文
fro,古法文
sga,古爱尔兰文
sog,古粟特语
peo,古老波斯语
ang,古英文
non,古诺尔斯文
goh,古高地德文
bla,司克司卡文
den,司雷夫文
mis,各种不同语系
gez,吉兹文
gil,吉尔伯特斯文
ky,吉尔吉斯文
ki,吉库尤文
rom,吉普赛文
gwi,吉维克琴文
kho,和田文
kk,哈萨克文
got,哥特文
kar,喀伦文
ii,四川话
ia,国际语
ie,国际语E
tvl,图瓦卢文
tyv,图瓦文
tup,图皮语系
tk,土库曼文
tr,土耳其文
kn,坎纳达文
eka,埃克丘克文
ee,埃维文
efi,埃菲克文
rn,基隆迪文
tl,塔加洛语
tg,塔吉克文
tt,塔塔尔文
ty,塔西提文
tmh,塔马奇克文
sel,塞尔库普文
sh,塞尔维亚-克罗地亚文
sr,塞尔维亚文
st,塞索托文
tn,塞茨瓦纳文
za,壮语
haw,夏威夷文
chy,夏延文
doi,多格拉文
dgr,多格里布文
mul,多种语系
ff,夫拉文
chn,契努克文
chb,契布卡文
oc,奥克西唐语
oj,奥吉布瓦文
de_AT,奥地利德语
os,奥塞梯文
ota,奥托曼土耳其文
oto,奥托米语系
om,奥洛莫文
osa,奥萨格文
cy,威尔士文
bn,孟加拉文
ts,宗加文
cu,宗教斯拉夫文
kj,宽亚玛文
ceb,宿务文
ypk,尤皮克诸语言
nym,尼亚姆韦齐文
nia,尼亚斯文
ny,尼扬贾文；齐切瓦文；切瓦文
nyn,尼昂科勒文
ne,尼泊尔文
new,尼瓦尔文
nwc,"尼瓦尔文 Classical Newari"
nyo,尼约罗文
gon,岗德文
ba,巴什客尔文
pi,巴利文
car,巴勒比文
btk,巴塔克文
eu,巴斯克文
bai,巴米累克语系
bas,巴萨文
ban,巴里文
su,巽他语
bug,布吉文
bra,布拉杰文
byn,布林文
bua,布里亚特文
br,布里多尼文
he,希伯来文
hil,希利盖农文
el,希腊文
ho,希里莫图文
pau,帕劳文
pal,帕拉维文
pap,帕皮亚门托文
ku,库尔德文
kum,库梅克文
kut,库特内文
kru,库鲁克文
nl_BE,弗拉芒语
fur,弗留利文
fy,弗里斯兰文
chr,彻罗基文
smj,律勒欧萨莫斯语
de,德文
ng,恩东加文
nzi,恩济马文
sid,悉达摩文
it,意大利文
sgn,手语
zza,扎扎文
tkl,托克劳文
tpi,托克皮辛文
la,拉丁文
es_419,拉丁美洲西班牙语
lah,拉亨达文
rap,拉帕努伊文
rar,拉罗汤加文
lv,拉脱维亚文
raj,拉贾斯坦文
lad,拉迪诺文
nap,拿波里文
nb,挪威博克马尔文
nn,挪威尼诺斯克文
no,挪威文
cs,捷克文
shn,掸文
ti,提格里尼亚文
tig,提格雷文
mo,摩尔多瓦文
moh,摩霍克文
sad,散达维文
ve,文达文
fj,斐济文
sk,斯洛伐克文
sl,斯洛文尼亚文
sw,斯瓦希里文
ss,斯瓦特文
sms,斯科特萨米文
pa,旁遮普文
zxx,无语言内容
ja,日文
ewo,旺杜文
anp,昂加语
ps,普什图文
pra,普拉克里特诸语言
pro,普罗文斯文
man,曼丁哥文
mni,曼尼普里文
mdr,曼达尔
mak,望加锡文
und,未定语种
ln,林加拉文
ber,柏柏尔文
chg,查加文
cmc,查米克文
ch,查莫罗文
km,柬埔寨文
root,根语言
grb,格列博文
kl,格陵兰文
ka,格鲁吉亚文
sat,桑塔利文
sg,桑戈文
son,桑海文
sa,梵文
chk,楚吾克文
cv,楚瓦什文
or,欧里亚文
bh,比哈尔文
bin,比尼文
bi,比斯拉马文
bik,毕库尔文
mi,毛利文
to,汤加文
tog,汤加文（尼亚萨地区）
vo,沃拉普克文
vot,沃提克文
wo,沃洛夫文
fr,法文
fo,法罗文
pl,波兰文
bs,波斯尼亚文
fa,波斯文
pon,波纳佩文
te,泰卢固文
th,泰文
ta,泰米尔文
zen,泽纳加文
loz,洛兹文
ht,海地文
hai,海达文
li,淋布尔吉文
tem,滕内语
mnc,满文
aus,澳大利亚语系
map,澳斯特罗尼西亚语系
jv,爪哇文
ga,爱尔兰文
et,爱沙尼亚文
ter,特列纳文
tet,特塔姆文
tw,特威文
del,特拉华文
tli,特林吉特文
jpr,犹太波斯文
jrb,犹太阿拉伯文
myn,玛雅语系
bnt,班图文
bm,班巴拉文
bad,班达文
na,瑙鲁文
sv,瑞典文
gsw,瑞士德文
fr_CH,瑞士法语
yao,瑶族文
gn,瓜拉尼文
vai,瓦伊文
wak,瓦卡什诸语言
wal,瓦拉莫文
was,瓦绍文
war,瓦赖文
wa,瓦隆文
be,白俄罗斯文
qu,盖丘亚文
zun,祖尼语
zu,祖鲁文
kos,科斯拉伊文
cop,科普特文
gor,科洛涅达罗文
kv,科米文
kfo,科罗语
xh,科萨文
co,科西嘉文
lt,立陶宛文
mic,米克马克文
mwl,米兰德斯文
min,米南卡保文
snk,索尼基文
wen,索布诸语言
so,索马里文
yo,约鲁巴文
nah,纳瓦特尔文
nv,纳瓦霍文
niu,纽埃文
sn,绍纳文
ug,维吾尔文
my,缅甸文
ro,罗马尼亚文
umb,翁本杜文
lo,老挝文
hup,胡帕文
phn,腓尼基文
elx,艾拉米特文
ay,艾马拉文
lol,芒戈文
fi,芬兰文
fan,芳格文
fat,芳蒂文
suk,苏库马文
sco,苏格兰文
gd,苏格兰盖尔文
sus,苏苏文
sio,苏语诸语言
sux,苏马文
en,英文
en_AU,英语（澳大利亚）
en_US,英语（美国）
en_GB,英语（英国）
nl,荷兰文
mdf,莫克沙文
mos,莫西文
lez,莱兹依昂文
fil,菲律宾文
sc,萨丁文
mas,萨伊语
sal,萨利什文
sm,萨摩亚文
zap,萨波蒂克文
sam,萨玛利亚文
sas,萨萨克文
gba,葛巴亚文
pt,葡萄牙文
pt_BR,葡萄牙语（巴西）
tiv,蒂夫文
tsi,蒂姆西亚文
mn,蒙古文
mun,蒙达语系
bo,藏文
es,西班牙文
es_ES,西班牙语（伊比利亚）
scn,西西里文
nqo,西非书面语言
nog,诺盖文
srr,谢列尔文
ha,豪撒文
znd,赞德文
hit,赫梯文
hmn,赫蒙文
hz,赫雷罗文
him,赫马查利文
vi,越南文
lui,路易塞诺文
ce,车臣文
dar,达尔格瓦文
dak,达科他文
day,达雅克文
mai,迈蒂利文
gay,迦约文
dyu,迪尤拉文
dv,迪维希文
tum,通布卡文
jbo,逻辑文
pam,邦板牙文
pag,邦阿西楠语
dua,都阿拉文
kmb,金邦杜文
men,门迪文
ach,阿乔利文
ain,阿伊努文
arn,阿劳坎文
akk,阿卡德文
az,阿塞拜疆文
am,阿姆哈拉文
sq,阿尔巴尼亚文
tut,阿尔泰诸语言（其他）
ab,阿布哈西亚文
apa,阿帕切文
afh,阿弗里希利文
ada,阿当梅文
ar,阿拉伯文
arp,阿拉帕霍文
arw,阿拉瓦克文
arc,阿拉米文
an,阿拉贡文
ast,阿斯图里亚思特文
aa,阿法文
awa,阿瓦乔文
av,阿瓦尔文
ale,阿留申文
ae,阿维斯塔文
ak,阿肯文
as,阿萨姆文
ath,阿萨帕斯坎语系
ady,阿迪何文
lun,隆达文
sah,雅库特文
yap,雅浦文
ssa,非洲撒哈拉沙漠边缘地带语言
ko,韩文
mk,马其顿文
mag,马加伊文
mg,马尔加什文
mwr,马尔瓦利文
gv,马恩岛文
mr,马拉地文
ml,马来亚拉姆文
ms,马来文
mh,马绍尔文
mt,马耳他文
mno,马诺博语系
mad,马都拉文
chm,马里文
de_CH,"高地德文 (瑞士)"
lu,鲁巴加丹加文
lua,鲁巴鲁瓦文
